Unique_Questionnaire_Number,Person_Number,Survey_Date,Province,Metro_Code,Geo_Type_Code,Stratum,Gender,Age,Marital_Status,Education_Level,Population_Group,Field_of_Study,Attendance_Status,Employment_Status,Labour_Force_Status,Unemployment_Status,Reason_for_Inactivity,Industry_Code,Occupation_Code,Previous_Industry_Code,Previous_Occupation_Code,Sector_Code,Informal_Employment_Status,Long_Term_Unemployment_Status,Underemployment_Status,"'Not in Education, Employment, or Training' Status",Graduate Status,Education Status,Age Group,Hours Worked,Weight
467107320000032601,1,2026-04-02,4,7,1,40107,2,31,5,8,1,inf,2,1.0,1.0,,,9.0,5.0,,,1.0,2.0,,2.0,2.0,1,4,7,35.0,440.00165809
467107320000032601,2,2026-04-02,4,7,1,40107,2,23,5,19,1,7.0,2,1.0,1.0,,,9.0,5.0,,,1.0,2.0,,2.0,2.0,3,6,5,40.0,440.00165809
467107590000001701,1,2026-04-02,4,7,1,40401,1,29,5,12,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,1.0,2.0,2,5,6,8.0,702.78238295
467107590000004601,1,2026-04-02,4,7,1,40401,1,49,1,11,1,inf,2,4.0,6.0,4.0,3.0,,,8.0,5.0,,,,,1.0,1,4,10,,796.97181352
467107590000007501,1,2026-04-02,4,7,1,40401,1,46,1,9,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,1.0,2.0,1,4,10,24.0,771.04403693
467107590000007501,2,2026-04-02,4,7,1,40401,2,47,1,10,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,2.0,2.0,1,4,10,40.0,771.04403693
467107590000007501,3,2026-04-02,4,7,1,40401,1,53,5,98,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,1,11,,771.04403693
467107590000007501,4,2026-04-02,4,7,1,40401,1,15,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,771.04403693
467107590000010401,1,2026-04-02,4,7,1,40401,1,32,5,10,1,inf,2,2.0,2.0,1.0,,,,1.0,9.0,,,2.0,,1.0,1,4,7,,733.84582874
467107590000013301,1,2026-04-02,4,7,1,40401,1,30,5,12,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,2,5,7,20.0,733.84582874
467107590000016201,1,2026-04-02,4,7,1,40401,2,31,5,16,1,4.0,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,7,,722.85399321
467107590000016201,2,2026-04-02,4,7,1,40401,1,35,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,8,,722.85399321
467107590000019101,1,2026-04-02,4,7,1,40401,1,45,1,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,10,,1007.0576739
467107590000019101,2,2026-04-02,4,7,1,40401,2,44,1,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,9,,1007.0576739
467107600000001401,1,2026-04-02,4,7,1,40101,2,41,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,9,,786.16574186
467107600000001401,2,2026-04-02,4,7,1,40101,2,23,5,17,1,4.0,1,4.0,6.0,3.0,6.0,,,,,,,,,2.0,3,6,5,,786.16574186
467107600000003301,1,2026-04-02,4,7,1,40101,1,41,5,12,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,2,5,9,40.0,841.90789914
467107600000003301,2,2026-04-02,4,7,1,40101,2,20,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,841.90789914
467107600000005201,1,2026-04-02,4,7,1,40101,2,26,2,12,1,inf,2,2.0,2.0,1.0,,,,1.0,9.0,,,2.0,,1.0,2,5,6,,619.31896355
467107600000005201,2,2026-04-02,4,7,1,40101,1,24,2,10,1,inf,2,2.0,2.0,1.0,,,,10.0,9.0,,,2.0,,1.0,1,4,5,,619.31896355
467107600000005201,3,2026-04-02,4,7,1,40101,1,22,5,11,1,inf,2,2.0,2.0,1.0,,,,1.0,9.0,,,2.0,,1.0,1,4,5,,619.31896355
467107600000007101,1,2026-04-02,4,7,1,40101,2,27,5,8,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,6,,528.70488637
467107600000007101,2,2026-04-02,4,7,1,40101,2,23,5,12,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,1.0,,1.0,2,5,5,,528.70488637
467107600000009001,1,2026-04-02,4,7,1,40101,2,85,3,4,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,16,,584.57407142
467107600000009001,2,2026-04-02,4,7,1,40101,2,24,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,584.57407142
467107600000010901,1,2026-04-02,4,7,1,40101,2,49,4,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,10,,519.23167514
467107600000010901,2,2026-04-02,4,7,1,40101,1,24,5,9,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,1.0,,1.0,1,4,5,,519.23167514
467107600000012801,1,2026-04-02,4,7,1,40101,2,48,4,7,1,inf,2,2.0,2.0,2.0,,,,1.0,9.0,,,2.0,,1.0,1,3,10,,432.82989347
467107600000012801,2,2026-04-02,4,7,1,40101,1,26,5,10,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,2.0,,1.0,1,4,6,,432.82989347
467107600000012801,3,2026-04-02,4,7,1,40101,2,19,1,11,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,1,4,4,,432.82989347
467107600000012801,4,2026-04-02,4,7,1,40101,2,18,5,6,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,2,4,,432.82989347
467107600000014701,1,2026-04-02,4,7,1,40101,1,26,5,12,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,6,84.0,694.0484797
467107600000014701,2,2026-04-02,4,7,1,40101,1,23,5,11,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,1.0,,1.0,1,4,5,,694.0484797
467107600000016601,1,2026-04-02,4,7,1,40101,1,45,2,20,1,4.0,2,1.0,1.0,,,2.0,8.0,,,1.0,1.0,,2.0,2.0,1,4,10,40.0,685.83359689
467107600000016601,2,2026-04-02,4,7,1,40101,2,33,2,12,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,1.0,,1.0,2,5,7,,685.83359689
467107600000016601,3,2026-04-02,4,7,1,40101,2,20,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,5,,685.83359689
467107740000001301,1,2026-05-02,4,7,1,40106,2,72,4,6,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,1138.5730836
467107740000001301,2,2026-05-02,4,7,1,40106,1,35,5,12,1,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,2.0,,2.0,2.0,2,5,8,60.0,1138.5730836
467107740000003001,1,2026-05-02,4,7,1,40106,1,31,1,12,1,inf,2,2.0,2.0,2.0,,,,7.0,8.0,,,2.0,,1.0,2,5,7,,540.46017248
467107740000003001,2,2026-05-02,4,7,1,40106,2,45,1,12,1,inf,2,2.0,2.0,1.0,,,,8.0,9.0,,,1.0,,1.0,2,5,10,,540.46017248
467107740000003001,3,2026-05-02,4,7,1,40106,2,15,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,540.46017248
467107740000004701,1,2026-05-02,4,7,1,40106,2,66,5,10,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,14,,639.41925784
467107740000004701,2,2026-05-02,4,7,1,40106,2,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,639.41925784
467107740000006401,1,2026-05-02,4,7,1,40106,1,49,5,12,1,inf,2,1.0,1.0,,,3.0,1.0,,,1.0,2.0,,2.0,2.0,2,5,10,40.0,1509.7589728
467107740000006401,2,2026-05-02,4,7,1,40106,2,72,3,10,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,15,,1509.7589728
467107740000006401,4,2026-05-02,4,7,1,40106,2,26,5,12,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,2.0,,2.0,2.0,2,5,6,40.0,1509.7589728
467107740000006401,5,2026-05-02,4,7,1,40106,1,25,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,1509.7589728
467107740000006401,6,2026-05-02,4,7,1,40106,2,20,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,1509.7589728
467107740000008101,1,2026-05-02,4,7,1,40106,2,57,3,9,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,12,,748.11660174
467107740000008101,2,2026-05-02,4,7,1,40106,1,28,5,19,1,4.0,2,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,2.0,2.0,3,6,6,40.0,748.11660174
467107740000008101,3,2026-05-02,4,7,1,40106,2,18,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,748.11660174
467108000000003201,1,2026-05-02,4,7,1,40102,2,69,5,7,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,3,14,,706.44723454
467108000000003201,2,2026-05-02,4,7,1,40102,2,44,5,19,1,4.0,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,3,6,9,,706.44723454
467108000000003201,3,2026-05-02,4,7,1,40102,1,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,706.44723454
467108000000004901,1,2026-05-02,4,7,1,40102,2,72,4,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,15,,50.0
467108000000004901,2,2026-05-02,4,7,1,40102,1,18,5,9,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,1,4,4,,50.0
467108000000006601,1,2026-05-02,4,7,1,40102,2,44,5,9,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,713.3982889
467108000000008301,1,2026-05-02,4,7,1,40102,2,59,5,7,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,1.0,,2.0,2.0,1,3,12,40.0,528.80933694
467108000000008301,2,2026-05-02,4,7,1,40102,1,28,2,8,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,6,,528.80933694
467108000000008301,3,2026-05-02,4,7,1,40102,2,22,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,528.80933694
467108000000008301,4,2026-05-02,4,7,1,40102,2,19,2,9,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,4,,528.80933694
467108000000008301,5,2026-05-02,4,7,1,40102,2,16,5,7,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,3,4,,528.80933694
467108000000010001,1,2026-05-02,4,7,1,40102,1,42,5,15,1,4.0,2,1.0,1.0,,,9.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,9,48.0,762.59846958
467108000000011701,1,2026-05-02,4,7,1,40102,2,64,4,7,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,3,13,,522.13959346
467108000000011701,2,2026-05-02,4,7,1,40102,2,23,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,522.13959346
467108560000002401,1,2026-05-02,4,7,1,40102,1,63,1,12,1,inf,2,1.0,1.0,,,7.0,8.0,,,2.0,1.0,,2.0,2.0,2,5,13,20.0,720.4310022
467108560000002401,2,2026-05-02,4,7,1,40102,2,58,1,12,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,12,,720.4310022
467108560000002401,3,2026-05-02,4,7,1,40102,2,33,5,12,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,7,48.0,720.4310022
467108560000002401,4,2026-05-02,4,7,1,40102,2,30,5,12,1,inf,2,2.0,2.0,1.0,,,,9.0,5.0,,,1.0,,1.0,2,5,7,,720.4310022
467108560000005701,2,2026-05-02,4,7,1,40102,2,40,2,9,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,341.81231081
467108560000005701,3,2026-05-02,4,7,1,40102,1,22,5,3,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,2,5,,341.81231081
467108560000009001,1,2026-05-02,4,7,1,40102,1,41,2,7,1,inf,2,1.0,1.0,,,5.0,7.0,,,1.0,2.0,,2.0,2.0,1,3,9,45.0,334.43109926
467108560000009001,2,2026-05-02,4,7,1,40102,2,40,2,10,1,inf,2,1.0,1.0,,,9.0,5.0,,,1.0,2.0,,2.0,2.0,1,4,9,35.0,334.43109926
467108560000009001,3,2026-05-02,4,7,1,40102,1,19,5,12,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,4,,334.43109926
467108560000009001,4,2026-05-02,4,7,1,40102,2,17,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,334.43109926
467108560000009001,5,2026-05-02,4,7,1,40102,2,15,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,334.43109926
467108560000012301,1,2026-05-02,4,7,1,40102,1,32,2,9,1,inf,2,2.0,2.0,1.0,,,,6.0,7.0,,,2.0,,1.0,1,4,7,,681.14882768
467108560000012301,2,2026-05-02,4,7,1,40102,2,27,2,10,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,2.0,,1.0,1,4,6,,681.14882768
467108560000015601,1,2026-05-02,4,7,1,40102,2,64,2,2,1,inf,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,1,2,13,,741.63691542
467108560000015601,2,2026-05-02,4,7,1,40102,1,51,2,8,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,2.0,,1.0,1,4,11,,741.63691542
467108560000018901,1,2026-05-02,4,7,1,40102,2,45,5,9,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,10,,488.24390658
467108560000018901,2,2026-05-02,4,7,1,40102,2,23,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,488.24390658
467108560000018901,3,2026-05-02,4,7,1,40102,1,19,5,10,1,inf,2,4.0,6.0,3.0,1.0,,,,,,,,,1.0,1,4,4,,488.24390658
467108560000018901,4,2026-05-02,4,7,1,40102,1,17,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,488.24390658
467108560000025501,2,2026-05-02,4,7,1,40102,2,45,5,12,1,inf,2,1.0,1.0,,,9.0,4.0,,,1.0,2.0,,2.0,2.0,2,5,10,45.0,881.00573437
467108560000025501,3,2026-05-02,4,7,1,40102,2,65,4,10,1,inf,2,4.0,6.0,4.0,4.0,,,9.0,3.0,,,,,1.0,1,4,14,,881.00573437
467108560000028801,1,2026-05-02,4,7,1,40102,1,33,5,10,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,1,4,7,60.0,377.40154969
467108560000028801,2,2026-05-02,4,7,1,40102,1,17,5,7,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,3,4,,377.40154969
467108610000001501,1,2026-06-02,4,7,1,40401,2,21,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,574.11078447
467108610000003501,1,2026-06-02,4,7,1,40401,1,76,1,4,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,16,,705.32774419
467108610000003501,2,2026-06-02,4,7,1,40401,2,73,1,9,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,15,,705.32774419
467108610000005501,1,2026-06-02,4,7,1,40401,2,23,5,18,1,4.0,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,3,6,5,,574.11078447
467108610000007501,1,2026-06-02,4,7,1,40401,1,46,1,11,1,inf,2,1.0,1.0,,,2.0,7.0,,,1.0,1.0,,2.0,2.0,1,4,10,48.0,636.56277194
467108610000007501,2,2026-06-02,4,7,1,40401,2,40,1,10,1,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,9,,636.56277194
467108610000009501,1,2026-06-02,4,7,1,40401,1,50,2,7,1,inf,2,1.0,1.0,,,1.0,9.0,,,1.0,2.0,,2.0,2.0,1,3,11,40.0,1003.1441953
467108610000009501,2,2026-06-02,4,7,1,40401,2,42,2,8,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,9,,1003.1441953
467108610000011501,1,2026-06-02,4,7,1,40401,2,28,2,11,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,1,4,6,40.0,863.78742765
467108610000011501,3,2026-06-02,4,7,1,40401,2,51,5,10,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,1,4,11,40.0,863.78742765
467108610000011501,4,2026-06-02,4,7,1,40401,2,36,2,11,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,1.0,,1.0,1,4,8,,863.78742765
467108610000011501,5,2026-06-02,4,7,1,40401,2,18,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,863.78742765
467108610000013501,1,2026-06-02,4,7,1,40401,1,45,1,9,1,inf,2,1.0,1.0,,,6.0,7.0,,,2.0,1.0,,2.0,2.0,1,4,10,48.0,816.61522065
467108610000013501,2,2026-06-02,4,7,1,40401,2,42,1,9,1,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,4,9,,816.61522065
468100180000000301,1,2026-04-02,4,7,1,40106,1,31,2,11,1,inf,2,2.0,2.0,1.0,,,,6.0,5.0,,,2.0,,1.0,1,4,7,,919.17862495
468100180000000301,2,2026-04-02,4,7,1,40106,2,29,2,26,1,7.0,2,1.0,1.0,,,9.0,2.0,,,1.0,1.0,,2.0,2.0,4,6,6,40.0,919.17862495
468100180000000302,1,2026-04-02,4,7,1,40106,1,24,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,511.30985335
468100180000002101,1,2026-04-02,4,7,1,40106,1,58,4,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,12,,316.77001543
468100180000002101,2,2026-04-02,4,7,1,40106,1,17,5,11,1,inf,2,4.0,6.0,3.0,1.0,,,,,,,,,1.0,1,4,4,,316.77001543
468100180000003901,1,2026-04-02,4,7,1,40106,2,76,4,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,531.85751775
468100180000007501,1,2026-04-02,4,7,1,40106,1,57,4,24,1,7.0,2,4.0,6.0,4.0,3.0,,,9.0,3.0,,,,,1.0,3,6,12,,674.85281496
468100180000009301,1,2026-04-02,4,7,1,40106,1,72,1,0,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,1.0,,2.0,2.0,1,1,15,35.0,596.0189582
468100180000009301,2,2026-04-02,4,7,1,40106,2,68,1,98,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,1,1,14,40.0,596.0189582
468100180000009301,3,2026-04-02,4,7,1,40106,1,16,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,596.0189582
468100180000011101,2,2026-04-02,4,7,1,40106,1,34,5,6,1,inf,2,1.0,1.0,,,7.0,9.0,,,2.0,1.0,,2.0,2.0,1,2,7,60.0,813.36996552
468100180000011101,4,2026-04-02,4,7,1,40106,2,58,5,12,1,inf,2,2.0,2.0,1.0,,,,10.0,10.0,,,1.0,,1.0,2,5,12,,813.36996552
468100180000012901,1,2026-04-02,4,7,1,40106,2,50,5,11,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,2.0,2.0,1,4,11,35.0,787.29531015
468100180000012901,2,2026-04-02,4,7,1,40106,1,47,5,11,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,10,,787.29531015
468100180000012901,3,2026-04-02,4,7,1,40106,1,21,5,10,1,inf,1,4.0,4.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,787.29531015
468100220000001701,1,2026-05-02,4,7,1,40105,1,41,3,9,1,inf,2,1.0,1.0,,,1.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,9,40.0,762.59846958
468100220000003401,1,2026-05-02,4,7,1,40105,2,46,5,18,1,7.0,2,1.0,1.0,,,9.0,5.0,,,1.0,2.0,,2.0,2.0,3,6,10,40.0,408.22876415
468100220000003401,2,2026-05-02,4,7,1,40105,1,29,5,10,1,inf,2,1.0,1.0,,,9.0,5.0,,,1.0,2.0,,2.0,2.0,1,4,6,40.0,408.22876415
468100220000003401,3,2026-05-02,4,7,1,40105,2,15,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,408.22876415
468100220000005101,1,2026-05-02,4,7,1,40105,2,60,3,10,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,13,,790.11800507
468100220000005101,2,2026-05-02,4,7,1,40105,2,50,5,11,1,inf,2,1.0,1.0,,,9.0,1.0,,,1.0,1.0,,2.0,2.0,1,4,11,56.0,790.11800507
468100220000005101,3,2026-05-02,4,7,1,40105,2,33,5,19,1,4.0,2,1.0,1.0,,,9.0,4.0,,,1.0,2.0,,2.0,2.0,3,6,7,40.0,790.11800507
468100220000005101,4,2026-05-02,4,7,1,40105,2,27,5,18,1,4.0,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,3,6,6,,790.11800507
468100220000005101,5,2026-05-02,4,7,1,40105,2,26,5,17,1,4.0,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,3,6,6,,790.11800507
468100220000005101,6,2026-05-02,4,7,1,40105,2,23,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,790.11800507
468100220000006801,1,2026-05-02,4,7,1,40105,1,50,5,12,1,inf,2,1.0,1.0,,,3.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,11,45.0,293.93855915
468100220000006801,2,2026-05-02,4,7,1,40105,1,22,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,293.93855915
468100220000006801,3,2026-05-02,4,7,1,40105,2,15,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,293.93855915
468100220000006801,4,2026-05-02,4,7,1,40105,2,17,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,293.93855915
468100220000008501,1,2026-05-02,4,7,1,40105,1,62,3,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,13,,753.5958118
468100220000008501,2,2026-05-02,4,7,1,40105,1,32,5,12,1,inf,2,1.0,1.0,,,3.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,7,40.0,753.5958118
468100220000010201,1,2026-05-02,4,7,1,40105,2,34,5,26,1,7.0,2,1.0,1.0,,,9.0,2.0,,,1.0,1.0,,2.0,2.0,4,6,7,40.0,329.58849195
468100220000010201,2,2026-05-02,4,7,1,40105,1,15,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,329.58849195
468100220000013601,1,2026-05-02,4,7,1,40105,2,41,5,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,389.94480644
468100220000013601,2,2026-05-02,4,7,1,40105,1,45,5,9,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,10,,389.94480644
468100220000013601,3,2026-05-02,4,7,1,40105,1,73,5,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,15,,389.94480644
468100220000013601,4,2026-05-02,4,7,1,40105,1,18,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,389.94480644
468100220000013601,5,2026-05-02,4,7,1,40105,1,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,389.94480644
468100350000002801,1,2026-06-02,4,7,1,40104,2,70,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,15,,159.22885164
468100350000002801,2,2026-06-02,4,7,1,40104,2,39,1,9,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,1.0,2.0,1,4,8,18.0,159.22885164
468100350000002801,3,2026-06-02,4,7,1,40104,1,43,1,6,1,inf,2,1.0,1.0,,,10.0,9.0,,,3.0,2.0,,1.0,2.0,1,2,9,18.0,159.22885164
468100350000002801,4,2026-06-02,4,7,1,40104,2,33,5,10,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,7,,159.22885164
468100350000002801,5,2026-06-02,4,7,1,40104,1,18,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,159.22885164
468100350000002801,6,2026-06-02,4,7,1,40104,2,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,159.22885164
468100350000002801,7,2026-06-02,4,7,1,40104,1,15,5,6,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,2,4,,159.22885164
468100350000005701,1,2026-06-02,4,7,1,40104,1,36,2,11,1,inf,2,2.0,2.0,1.0,,,,7.0,8.0,,,2.0,,1.0,1,4,8,,308.41618898
468100350000005701,2,2026-06-02,4,7,1,40104,2,35,2,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,8,,308.41618898
468100350000005701,3,2026-06-02,4,7,1,40104,2,17,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,308.41618898
468100350000008601,1,2026-06-02,4,7,1,40104,1,44,1,13,1,inf,2,1.0,1.0,,,1.0,6.0,,,2.0,1.0,,2.0,2.0,2,5,9,70.0,1691.9056968
468100350000008601,2,2026-06-02,4,7,1,40104,2,41,1,10,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,1.0,,1.0,1,4,9,,1691.9056968
468100350000008601,3,2026-06-02,4,7,1,40104,2,50,5,8,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,1,4,11,45.0,1691.9056968
468100350000008601,4,2026-06-02,4,7,1,40104,1,52,5,5,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,1,2,11,,1691.9056968
468100350000008601,5,2026-06-02,4,7,1,40104,1,32,5,8,1,inf,2,3.0,3.0,4.0,5.0,,,6.0,9.0,,,,,1.0,1,4,7,,1691.9056968
468100350000008601,6,2026-06-02,4,7,1,40104,1,17,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1691.9056968
468100350000011501,1,2026-06-02,4,7,1,40104,1,26,5,10,1,inf,2,2.0,2.0,1.0,,,,8.0,5.0,,,1.0,,1.0,1,4,6,,883.33442871
468100350000011501,2,2026-06-02,4,7,1,40104,1,20,5,9,1,inf,2,4.0,4.0,3.0,1.0,,,,,,,,,1.0,1,4,5,,883.33442871
468100350000014401,1,2026-06-02,4,7,1,40104,2,46,4,10,1,inf,2,2.0,2.0,2.0,,,,6.0,9.0,,,1.0,,1.0,1,4,10,,1029.0027583
468100350000014401,2,2026-06-02,4,7,1,40104,1,27,5,12,1,inf,2,2.0,2.0,1.0,,,,7.0,8.0,,,2.0,,1.0,2,5,6,,1029.0027583
